,Z1_1,Z1_2,Z1_3,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9
8716,-17.677623596953108,-13.793398010385413,-143.33572954184945,-431.36991052651655,-3260.522593930809,-1900.0808944077685,-2457.929811392027,-4296.7545907481235,-704.4884804104017,-1575.9017668191807,-1125.6214248094068,-267.15358524943315,-360.3444089846655,-46.22429184010439,-932.9440238874524,-131.60585655187776,-907.2943528731367,-1980.841344740284,-3106.6159116796284
8717,-17.695181305138842,-13.807097841464387,-143.47809295953854,-431.79835425751855,-3263.7609989077705,-1901.968086183876,-2460.371067940609,-4301.0221984860245,-705.1881900230327,-1577.466978523086,-1126.7394106289382,-267.4189266096479,-360.70230901260834,-46.27020257141787,-933.8706393250533,-131.73656966567373,-908.1954926331807,-1982.808749131628,-3109.7014539938004
8718,-18.90965171602818,-14.754718072054674,-153.325400851184,-461.4338982891685,-3487.7621601864644,-2032.5055428673707,-2629.2333028222783,-4596.213533718208,-753.5872528030712,-1685.7330051059807,-1204.0707276352434,-285.77264495131243,-385.45833009435097,-49.44585762461158,-997.9648262961254,-140.77802355824053,-970.5275215672812,-2118.8945294775767,-3323.1290723634556
8719,-20.450994353779464,-15.957388349327983,-165.82309151895666,-499.04578837670687,-3772.052775823465,-2198.176888999668,-2843.544462810519,-4970.855013007039,-815.012824328891,-1823.1386112828568,-1302.2156104306966,-309.0662290416563,-416.87738361119835,-53.476233739492294,-1079.3098325842348,-152.25296627147668,-1049.6360885873055,-2291.607519236847,-3594.000297645892
8720,-22.55418365347402,-17.598453221128448,-182.8764115527813,-550.3678778563096,-4159.972350723202,-2424.238371967393,-3135.9758323533665,-5482.059939908667,-898.8291034588875,-2010.630991984701,-1436.1360394511514,-340.8507366588728,-459.74923802221366,-58.9757532564042,-1190.3065328755715,-167.91072862618333,-1157.5811279287345,-2527.2774495191275,-3963.608876981838
8721,-25.17775353833279,-19.645557767248288,-204.1491409662004,-614.3883102568873,-4643.872736961364,-2706.233006937613,-3500.7618906658754,-6119.749496148478,-1003.3835845121672,-2244.5135834001635,-1603.1916652079294,-380.49951054798714,-513.2286400699157,-65.83598870352182,-1328.766537519632,-187.4426051833955,-1292.234415902954,-2821.2578971874145,-4424.667678522929
8722,-26.78073493886375,-20.896323196181818,-217.14661810032848,-653.5043113149646,-4939.532221134503,-2878.5296007945417,-3723.6434193884966,-6509.373002602277,-1067.2655834014772,-2387.4140817290468,-1705.2613918379066,-404.72461217951036,-545.9041511316685,-70.02754079003495,-1413.3645554503828,-199.37643435995784,-1374.5065586763235,-3000.8777321503394,-4706.371126823205
8723,-27.780403600672393,-21.67633911038041,-225.25224588194743,-677.8982565098878,-5123.914598120595,-2985.9790729831093,-3862.639217771563,-6752.354243168665,-1107.104369005717,-2476.5312417216114,-1768.915222754201,-419.83213302918574,-566.281608041771,-72.64152200269147,-1466.1224897274021,-206.81873845608482,-1425.8140054396745,-3112.894203453249,-4882.050089221604
8724,-28.274260839428376,-22.0616832951975,-229.25659563056487,-689.9493759223276,-5215.003350876803,-3039.061360813185,-3931.3060509040038,-6872.3920608176795,-1126.785562790771,-2520.556983691032,-1800.361547295061,-427.29556448033316,-576.3484981894377,-73.93288342389175,-1492.1860133126856,-210.4953924228561,-1451.160957839207,-3168.2326844182894,-4968.839173037256
8725,-28.209633530574532,-22.011256257396173,-228.7325770931134,-688.3723383592775,-5203.083264472247,-3032.11488895645,-3922.320149140077,-6856.68363233562,-1124.2100359187484,-2514.795672525593,-1796.2464080018924,-426.31888245230857,-575.0311214908397,-73.76389285969535,-1488.7752798934314,-210.01425691888372,-1447.84399659479,-3160.990961871427,-4957.481751327644
8726,-27.908163945343,-21.776027242912523,-226.2881669213023,-681.0158683397323,-5147.479161995499,-2999.711404630527,-3880.4032547846446,-6783.407899474232,-1112.1958729954963,-2487.9206545457732,-1777.0503536112162,-421.76291484181235,-568.8859018621205,-72.97559583480229,-1472.8650956776041,-207.76988494370644,-1432.3712351829724,-3127.21020987537,-4904.502333294942
8727,-27.981383324160074,-21.833158453369517,-226.88185266315483,-682.8025698562512,-5160.98399977176,-3007.5813958670587,-3890.583814008517,-6801.204731742922,-1115.1138109545518,-2494.447920374825,-1781.712592347985,-422.8694447695165,-570.3784211275838,-73.16705335262017,-1476.7292792046203,-208.3149864395364,-1436.1291797142194,-3135.4147047839533,-4917.369701243405
8728,-30.38791005038252,-23.710909768491828,-246.39472791322552,-741.5267084757187,-5604.852188316007,-3266.2471282432725,-4225.191786050263,-7386.139392329117,-1211.0186902006328,-2708.9818309398847,-1934.9480104207687,-459.2381478015074,-619.4335696383764,-79.45975401477762,-1603.734739822168,-226.2310264198241,-1559.6428463993855,-3405.074685401796,-5340.285947794411
8729,-32.05103594065607,-25.008604406015035,-259.879875478161,-782.1103572080797,-5911.604932091073,-3445.0083577587816,-4456.435916992494,-7790.3817252893405,-1277.2975666991665,-2857.2440119140615,-2040.8474331559494,-484.372184730788,-653.3350786681884,-83.80857477664117,-1691.5069085072535,-238.61261753938962,-1645.0018721805652,-3591.433926896772,-5632.559019766637
8730,-31.25570911666856,-24.388031206714288,-253.4311155577325,-762.7027677760948,-5764.912076858118,-3359.52258560278,-4345.852189504621,-7597.068174778938,-1245.6022099908605,-2786.3432519648195,-1990.205054224413,-472.3527856691442,-637.1229688918028,-81.72891633054785,-1649.5332007061422,-232.69159159744103,-1604.1821583692154,-3502.314693935675,-5492.790517918284
8731,-29.59295679465427,-23.09062805495872,-239.948997001684,-722.1282348677977,-5458.228235316603,-3180.8015091037846,-4114.660000191083,-7192.916641983352,-1179.3382209308936,-2638.114373367322,-1884.329418421563,-447.2243943007194,-603.2290747562023,-77.38107239275479,-1561.7807472431332,-220.3127816079563,-1518.8423057744192,-3315.9973121086,-5200.58309578253
8732,-27.877157779823523,-21.751833924198586,-226.0367591836811,-680.2592549424309,-5141.760276610655,-2996.3787042599542,-3876.0920996031077,-6775.871485809431,-1110.9602155944683,-2485.1565572814293,-1775.0760382277883,-421.2943332907946,-568.253865642562,-72.89451943695083,-1471.228732245245,-207.5390511470029,-1430.7798607131076,-3123.735857439592,-4899.053396867786
8733,-25.92040723776312,-20.225031473312107,-210.1708106335616,-632.510568495866,-4780.8503772634385,-2786.057203765293,-3604.021848508003,-6300.260223445181,-1032.9798123825817,-2310.718708237689,-1650.4800866808712,-391.7228855289865,-528.3670497624734,-67.77791495567472,-1367.9603990079406,-192.9714917839562,-1330.3507104341725,-2904.4749169744787,-4555.179553428767
8734,-24.02342761718604,-18.74486674524768,-194.7895035053624,-586.2204138995207,-4430.964835284599,-2582.1601859126977,-3340.262258003814,-5839.176987422718,-957.3813993413519,-2141.6092394625616,-1529.6900443068264,-363.0547275040795,-489.6986169562323,-62.81760232567852,-1267.8465013028947,-178.84891323383184,-1232.9892699766633,-2691.9115233735165,-4221.809683825226
8735,-22.31995635491123,-17.41569164481959,-180.97722298063061,-544.6522561682616,-4116.770650285878,-2399.062430613794,-3103.4084311627153,-5425.1282366817895,-889.4946794776248,-1989.7504018070706,-1421.221632879957,-337.3109700023906,-454.9746993515732,-58.36328456420104,-1177.9450886335346,-166.1669600655437,-1145.5595400660209,-2501.03143774524,-3922.446429514051
8736,-21.780523788524214,-16.994786196350695,-176.60333414779888,-531.4890062200295,-4017.2758250362817,-2341.081474769141,-3028.404719329701,-5294.012798947162,-867.9972181874448,-1941.6617698828327,-1386.8733025947815,-329.1587801268559,-443.9787921100978,-56.95275060639984,-1149.476307954904,-162.15100822891912,-1117.873458927651,-2440.586077296285,-3827.648065648845
8737,-20.86416084853296,-16.279771608335324,-169.17317534798153,-509.12788979135,-3848.258646132365,-2242.5861252629543,-2900.9919041452235,-5071.279995094641,-831.4783313835582,-1859.9710398896486,-1328.5239575881785,-315.31021934798696,-425.29945660917036,-54.55660116146469,-1101.1148682009698,-155.32889614080273,-1070.841632727913,-2337.904311935285,-3666.6090167836464
8738,-19.790525671388707,-15.442041512144465,-160.4678038067361,-482.9290114317801,-3650.233626902908,-2127.18635580483,-2751.7116632809,-4810.320321930293,-788.6918329431302,-1764.260009314675,-1260.160314070454,-299.08487744889624,-403.41425064518126,-51.74920878284927,-1044.4533199527812,-147.33592828868427,-1015.7378950605477,-2217.599626387989,-3477.93138676384
8739,-18.833070222877677,-14.69496348968894,-152.70445402934843,-459.5651543560746,-3473.6372023082317,-2024.2741744822226,-2618.585268940168,-4577.599499967793,-750.5353278969168,-1678.9060178868194,-1199.1944065075004,-284.61530497590763,-383.89727678098365,-49.24560869015919,-993.9232057704196,-140.20789189168374,-966.5970183585792,-2110.313297557885,-3309.6708558867467
8740,-18.05044471970536,-14.084300806487878,-146.35868041107804,-440.4675029422614,-3329.287023016056,-1940.1536048876605,-2509.767556827865,-4387.373155055021,-719.3461440998755,-1609.1375387446587,-1149.3607832751998,-272.78785498335543,-367.94407340779054,-47.19916226246284,-952.6198155199132,-134.3814243724812,-926.4291928842821,-2022.61729330542,-3172.134448478433
8741,-17.803889668586642,-13.891920199846973,-144.35953454565637,-434.4510590601056,-3283.8115488715043,-1913.6526139891346,-2475.486081890337,-4327.44504639515,-709.5204346459151,-1587.1579701366272,-1133.6614079371002,-269.06178481863725,-362.9182432281688,-46.55445837593321,-939.6077689493477,-132.54587851917628,-913.7748898708992,-1994.9899124908009,-3128.8055564070787
8742,-18.388523994345427,-14.348095426200032,-149.0999334538154,-448.71732372006613,-3391.6435443809332,-1976.492084831851,-2556.774730795232,-4469.547304050753,-732.8192760026545,-1639.2761896390052,-1170.8879570342606,-277.8970875577037,-374.8355526692415,-48.08318804626485,-970.4620914992488,-136.89834709557346,-943.7809265617227,-2060.500292755769,-3231.547550485366
8743,-19.23092041900106,-15.005395832223131,-155.93034849400618,-469.2735069840989,-3547.0180810414863,-2067.0371370684798,-2673.9031034984505,-4674.301675305313,-766.3904499703531,-1714.3730490497794,-1224.527489439434,-290.62782728715723,-392.00713911628236,-50.2859263252411,-1014.9199172820134,-143.1697954276984,-987.0164618574464,-2154.893843872384,-3379.58793172916
8744,-20.672520331527046,-16.130239409537165,-167.6192937889492,-504.4514720465834,-3812.911800320009,-2221.987627791828,-2874.3458486256,-5024.699510636287,-823.8410753988887,-1842.8869206534064,-1316.3212613026556,-312.41404662904694,-421.3930158786464,-54.05549041329847,-1091.000959275667,-153.9021764093703,-1061.0057881129658,-2316.4303023021034,-3632.930650673639
8745,-23.11939242975073,-18.039471187564352,-187.45930199881616,-564.1601196649491,-4264.2214300879095,-2484.989885951437,-3214.563516566213,-5619.4405890031885,-921.3537980101636,-2061.01748789978,-1472.125668067128,-349.39247023344643,-471.270572964286,-60.453688075069856,-1220.1356638774887,-172.1185784383807,-1186.5901589275945,-2590.6111270532465,-4062.9370795635937
8746,-25.29169185741037,-19.734460926377803,-205.07298867673614,-617.1686365963684,-4664.8879181948305,-2718.4796769740524,-3516.6040874173077,-6147.443546362509,-1007.9242532749823,-2254.6708082872087,-1610.4466795687176,-382.22140660895525,-515.551182804438,-66.13392004502414,-1334.7796802529992,-188.29084985802882,-1298.0822377500474,-2834.025095897201,-4444.690878646814
8747,-26.52446711300399,-20.696363959582328,-215.0687180038448,-647.2508560071483,-4892.265288917591,-2850.98463146668,-3688.0114621049456,-6447.0840896618665,-1057.052800544785,-2364.5686513273668,-1688.943556259215,-400.85175743254575,-540.6803337025465,-69.35743947767233,-1399.8399131058254,-197.46857912455312,-1361.3537528169595,-2972.161999970296,-4661.335339003585
8748,-27.34258160080702,-21.334717790708986,-221.7022474663804,-667.2145107070291,-5043.161180397239,-2938.919737629969,-3801.763628943105,-6645.936450215075,-1089.6562910056539,-2437.500856254016,-1741.036938062909,-413.2155357063832,-557.3569520258368,-71.49668419206613,-1443.0162494536105,-203.5592540014283,-1403.3430309977286,-3063.8346726733503,-4805.1084808767155
8749,-27.24134460254464,-21.25572514767916,-220.8813860580027,-664.7441223857196,-5024.488675104552,-2928.038270154969,-3787.687447567241,-6621.329605598672,-1085.6217951541034,-2428.475912174052,-1734.5906794013558,-411.68558871450654,-555.2933156945072,-71.23196486896076,-1437.673424270848,-202.805567749541,-1398.147097487688,-3052.490702672196,-4787.317375192871
8750,-27.12703271520777,-21.16653050278201,-219.9545093385799,-661.9546802221746,-5003.404591637533,-2915.751447102017,-3771.793309187115,-6593.544755220005,-1081.0662389527215,-2418.285384910328,-1727.3118781082376,-409.95804709268265,-552.9631580657734,-70.93305670338796,-1431.6405663154044,-201.95454194482696,-1392.2801024542111,-3039.681644294509,-4767.2285252325155
8751,-27.797961308858124,-21.690038941459388,-225.39460929963658,-678.3267002408899,-5127.153003097556,-2987.8662647592155,-3865.080474320144,-6756.621850906563,-1107.8040786183476,-2478.0964534255168,-1770.0332085737325,-420.0974743894004,-566.6395080697139,-72.68743273400494,-1467.0491051650029,-206.94945156988084,-1426.715145199718,-3114.861607844593,-4885.135631535776
8752,-30.412191987235108,-23.72985634338828,-246.5916134908807,-742.1192370398703,-5609.330833496909,-3268.8570743166124,-4228.567991915323,-7392.041403030469,-1211.9863737074622,-2711.1464854240085,-1936.4941610222488,-459.60510925712373,-619.9285377621271,-79.52324757936009,-1605.016229257148,-226.41179987507385,-1560.88910351434,-3407.795563815357,-5344.553187165076
8753,-31.62778310290227,-24.67835103128148,-256.4480084091871,-771.782128543712,-5833.53870147626,-3399.514990049647,-4397.586051683072,-7687.505138756561,-1260.4300988032007,-2819.5124191369396,-2013.8968388255453,-477.9757642813552,-644.7074035265045,-82.7018331047653,-1669.1695618944498,-235.4615971578829,-1623.2786520075915,-3544.006923165009,-5558.177755044146
8754,-30.626993736315818,-23.897460659779977,-248.33329360090718,-747.3608358765973,-5648.949617789511,-3291.94505881154,-4258.434428413925,-7444.251497696266,-1220.546650883261,-2730.295352014339,-1950.1716471122595,-462.851306749113,-624.3071019337673,-80.08492141989727,-1616.3524819512008,-228.01094967151369,-1571.9136856850894,-3431.864872858396,-5382.301843136332
8755,-29.25151540568077,-22.824210063337823,-237.18048287896363,-713.7963716734183,-5395.251593849754,-3144.101652010978,-4067.1853515654775,-7109.925291505893,-1165.7311020810148,-2607.6760010828657,-1862.5881622715285,-442.06435167867033,-596.2690614468472,-76.48825519231829,-1543.761034265108,-217.7708287141372,-1501.318013419523,-3277.737575647143,-5140.579145247351
8756,-27.740058228671145,-21.644858647475534,-224.9251129221512,-676.9137475109895,-5116.473156896941,-2981.6425471997136,-3857.0295218726947,-6742.547825387956,-1105.4965256405237,-2472.934585040297,-1766.346234062512,-419.22241245677725,-565.4591994669239,-72.53602500307754,-1463.9932457431278,-206.51837640736218,-1423.7433013102118,-3108.373359319948,-4874.9599068826565
8757,-25.873337637095,-20.18830426658976,-209.78915551379924,-631.3619746638179,-4772.168695835842,-2780.997923684665,-3597.4772032926567,-6288.819402701023,-1031.1039951231892,-2306.522608776156,-1647.4829332072338,-391.0115448611766,-527.4075730918181,-67.6548351227918,-1365.4762810262873,-192.62106939377983,-1327.9348889497994,-2899.200598818961,-4546.907674033327
8758,-24.06825580829853,-18.779845037364204,-195.15298457180282,-587.3143127871855,-4439.233103310879,-2586.978547894248,-3346.495253447001,-5850.073007179058,-959.167891969345,-2145.6055246640217,-1532.544476186481,-363.7321948067555,-490.61240426161805,-62.93482121413846,-1270.2123279520886,-179.18264884352362,-1235.290052342733,-2696.934683521629,-4229.687664201836
